Pareto Solution: 0, Wood: 2276766, Soil:-2611398, Perc_R0:17497
1597,20
1598,21
1599,21
1600,19
1611,21
1612,35
1613,21
1614,20
1615,21
1616,20700
1618,34
1620,3
Pareto Solution: 167, Wood: 2273653, Soil:-2604224, Perc_R0:17503
809,1
810,19
811,2
813,3700
814,500
815,19
817,34
818,500
837,21
838,500
839,1
840,34
841,35
842,34
843,34
844,2
845,1
857,28
858,1
859,500
860,35
861,19
862,1
863,1
867,1
868,2
869,1
870,1
871,1
872,1
873,1
874,2
875,19308
876,34
877,1
878,1
879,20
881,34
882,19
896,28
898,36
906,35
907,1
908,34
909,1
910,1
911,35
912,1
913,19
914,19
915,19
916,34
917,19
918,19
919,49
920,21
921,34
922,304
923,19
924,34
925,500
926,19
927,19
928,500
929,500
931,500
932,2
933,1
934,20
935,19
937,34
938,34
939,2
940,1
942,34
943,34
944,40
945,20
946,35
947,34
948,19
949,19
950,1
951,1
953,500
954,1
955,1
956,1602
957,503601
958,1
959,500
960,500
961,500
962,2
964,500
965,34
966,308
967,1
968,1
984,19
985,34
986,35700
987,35
988,1
989,34
990,20
991,19
992,34
993,34
995,19
996,19
997,34
998,20
999,34
1000,19
1001,19
1002,34
1003,19
1004,34
1005,34
1006,34
1007,34
1008,2
1009,21
1010,1
1011,1
1012,34
1013,34
1014,2
1015,1
1016,500
1018,20
1019,19
1020,36
1021,19
1022,19
1023,19
1024,20
1025,36
1026,19
1027,19
1028,19
1029,21
1030,36
1057,19
1058,1
1059,19
1060,19
1061,19
1062,36
1063,34
1064,34
1065,34
1066,500
1067,1
1068,1
1069,34
1070,1
1071,1
1072,1
1073,1
1074,3
1075,1
1076,1
1077,19
1078,1
1079,2
1080,1
1081,1
1082,19
1083,1
1084,35
1085,19
1086,1
1087,1
1088,1
1089,1
1091,19
1092,21
1093,1
1094,19
1095,34
1096,34
1097,21
1099,19
1100,21
1101,20
1102,46
1103,19
1104,34
1105,1
1109,19
1112,1
1113,2
1118,19
1119,19
1120,19
1121,1
1122,34
1123,34
1124,1
1125,1
1126,1
1127,1
1128,19
1129,25
1130,19
1131,1
1132,19
1133,2
1134,1
1135,1
1136,1
1137,1
1138,1
1139,34
1140,1
1141,1
1142,20
1143,2
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,19
1151,1
1152,2
1153,1
1154,1
1155,19
1156,19
1157,1
1158,19
1159,34
1160,34
1161,19
1162,3
1163,34
1164,19
1165,500
1166,34
1167,2
1168,34
1169,35
1170,2
1173,34
1174,36
1175,21
1176,19
1177,25
1178,20
1179,19
1182,34
1183,19
1184,34
1185,2
1186,2
1189,1
1190,1
1191,1
1192,1
1193,21
1194,1
1195,34
1196,34
1197,1
1199,2
1200,2
1201,1
1202,3
1203,19
1204,2
1212,3
1213,1
1215,1
1216,10
1218,1
1219,1
1221,35
1222,19
1223,2700
1224,20700
1225,34
1226,34
1227,2
1228,19
1229,34
1230,36700
1232,34
1233,34
1234,35
1235,35308
1236,35
1237,1
1238,34
1239,2
1240,1
1242,19
1243,34
1244,35700
1245,500
1250,500
1251,1
1252,500
1253,35
1254,1
1255,1
1256,19
1258,1
1259,2
1264,19
1265,37
1266,35
1267,34
1268,35
1269,35
1270,500
1271,1
1282,19
1287,1
1288,34
1289,34
1290,19
1291,36
1292,1
1293,35
1294,19
1297,2312
1303,34
1304,44
1306,34
1314,19
1315,28
1318,500
1319,20
1320,34
1321,1
1322,19
1323,19
1324,19
1326,1
1328,1
1329,34
1330,19
1331,35
1333,34
1335,500
1337,19
1338,20
1339,19
1340,19
1341,20
1343,19
1344,19
1351,500
1353,2
1354,19
1355,19
1357,19
1358,34
1359,34
1360,19
1361,34
1362,1
1363,2
1364,1
1366,34
1369,34
1370,500
1371,34
1412,1
1413,1
1414,19
1415,1
1416,1
1420,500
1436,19
1437,1
1439,500
1440,19
1441,500
1442,500
1443,1
1444,1
1445,19
1446,1
1449,19
1450,20
1452,21
1453,21
1454,21
1456,19
1457,19
1458,2
1459,500
1461,21
1462,19
1463,19
1464,34
1466,35
1467,19
1469,36
1470,21
1473,19
1474,35
1476,19
1479,19
1480,19
1481,2
1482,1
1483,1
1484,500
1485,19
1486,1
1487,500
1488,1
1490,1
1493,1
1494,1
1495,1
1496,2
1497,1
1504,1
1506,1
1508,500
1509,19
1510,34
1511,19
1512,19
1513,34
1514,34
1515,1
1518,2
1519,3
1520,19
1521,19
1522,1
1523,19
1525,19
1526,19
1527,34
1528,36
1530,1
1532,34
1533,20
1534,3
1536,1
1537,19
1557,802
1558,802
1559,802
1560,802
1561,800
1562,800
1563,802
1564,802
1565,800
1566,801
1572,802
1580,802
1581,802
1582,802
1583,802
1584,802
1593,1
1594,500
1595,19
1596,21
1597,20
1598,21
1599,21
1600,19
1611,21
1612,35
1613,21
1614,20
1615,21
1616,20700
1618,34
1620,3
Pareto Solution: 168, Wood: 2272918, Soil:-2605037, Perc_R0:17515
809,1
810,19
811,2
813,500600
814,500
815,19
817,34
818,500
837,21
838,500
839,1
840,34
841,35
842,34
843,34
844,2
845,1
857,28
858,1
859,500
860,35
861,19
862,1
863,1
867,1
868,2
869,1
870,1
871,1
872,1
873,1
874,2
875,19308
876,34
877,1
878,1
879,20
881,34
882,19
896,28
898,36
906,35
907,1
908,34
909,1
910,1
911,35
912,1
913,19
914,19
915,19
916,34
917,19
918,19
919,49
920,21
921,34
922,304
923,19
924,34
925,500
926,19
927,19
928,500
929,500
931,500
932,2
933,1
934,20
935,19
937,34
938,34
939,2
940,1
942,34
943,34
944,40
945,20
946,35
947,34
948,19
949,19
950,1
951,1
953,500
954,1
955,1
956,1602
957,1309
958,1
959,500
960,500
961,500
962,2
964,500
965,34
966,308
967,1
968,1
984,19
985,34
986,35700
987,35
988,1
989,34
990,20
991,19
992,34
993,34
995,19
996,19
997,34
998,20
999,34
1000,19
1001,19
1002,34
1003,19
1004,34
1005,34
1006,34
1007,34
1008,2
1009,21
1010,1
1011,1
1012,34
1013,34
1014,2
1015,1
1016,500
1018,20
1019,19
1020,36
1021,19
1022,19
1023,19
1024,20
1025,36
1026,19
1027,19
1028,19
1029,21
1030,36
1057,19
1058,1
1059,19
1060,19
1061,19
1062,36
1063,34
1064,34
1065,34
1066,500
1067,1
1068,1
1069,34
1070,1
1071,1
1072,1
1073,1
1074,3
1075,1
1076,1
1077,19
1078,1
1079,2
1080,1
1081,1
1082,19
1083,1
1084,35
1085,19
1086,1
1087,1
1088,1
1089,1
1091,19
1092,21
1093,1
1094,19
1095,34
1096,34
1097,21
1099,19
1100,21
1101,20
1102,46
1103,19
1104,34
1105,1
1109,19
1112,1
1113,2
1118,19
1119,19
1120,19
1121,1
1122,34
1123,34
1124,1
1125,1
1126,1
1127,1
1128,19
1129,25
1130,19
1131,1
1132,19
1133,2
1134,1
1135,1
1136,1
1137,1
1138,1
1139,34
1140,1
1141,1
1142,20
1143,2
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,19
1151,1
1152,2
1153,1
1154,1
1155,19
1156,19
1157,1
1158,19
1159,34
1160,34
1161,19
1162,3
1163,34
1164,19
1165,500
1166,34
1167,2
1168,34
1169,35
1170,2
1173,34
1174,36
1175,21
1176,19
1177,25
1178,20
1179,19
1182,34
1183,19
1184,34
1185,2
1186,2
1189,1
1190,1
1191,1
1192,1
1193,21
1194,1
1195,34
1196,34
1197,1
1199,2
1200,2
1201,1
1202,3
1203,19
1204,2
1212,3
1213,1
1215,1
1216,10
1218,1
1219,1
1221,35
1222,19
1223,2700
1224,20700
1225,34
1226,34
1227,2
1228,19
1229,34
1230,36700
1232,34
1233,34
1234,35
1235,35308
1236,35
1237,1
1238,34
1239,2
1240,1
1242,19
1243,34
1244,35700
1245,500
1250,500
1251,1
1252,500
1253,35
1254,1
1255,1
1256,19
1258,1
1259,2
1264,19
1265,37
1266,35
1267,34
1268,35
1269,35
1270,500
1271,1
1282,19
1287,1
1288,34
1289,34
1290,19
1291,36
1292,1
1293,35
1294,19
1297,2312
1303,34
1304,44
1306,34
1314,19
1315,28
1318,500
1319,20
1320,34
1321,1
1322,19
1323,19
1324,19
1326,1
1328,1
1329,34
1330,19
1331,35
1333,34
1335,500
1337,19
1338,20
1339,19
1340,19
1341,20
1343,19
1344,19
1351,500
1353,2
1354,19
1355,19
1357,19
1358,34
1359,34
1360,19
1361,34
1362,1
1363,2
1364,1
1366,34
1369,34
1370,500
1371,34
1412,1
1413,1
1414,19
1415,1
1416,1
1420,500
1436,19
1437,1
1439,500
1440,19
1441,500
1442,500
1443,1
1444,1
1445,19
1446,1
1449,19
1450,20
1452,21
1453,21
1454,21
1456,19
1457,19
1458,2
1459,500
1461,21
1462,19
1463,19
1464,34
1466,35
1467,19
1469,36
1470,21
1473,19
1474,35
1476,19
1479,19
1480,19
1481,2
1482,1
1483,1
1484,500
1485,19
1486,1
1487,500
1488,1
1490,1
1493,1
1494,1
1495,1
1496,2
1497,1
1504,1
1506,1
1508,500
1509,19
1510,34
1511,19
1512,19
1513,34
1514,34
1515,1
1518,2
1519,3
1520,19
1521,19
1522,1
1523,19
1525,19
1526,19
1527,34
1528,36
1530,1
1532,34
1533,20
1534,3
1536,1
1537,19
1557,802
1558,802
1559,802
1560,802
1561,800
1562,800
1563,802
1564,802
1565,800
1566,801
1572,802
1580,802
1581,802
1582,802
1583,802
1584,802
1593,1
1594,500
1595,19
1596,21
1597,20
1598,21
1599,21
1600,19
1611,21
1612,35
1613,21
1614,20
1615,21
1616,20700
1618,34
1620,3
Pareto Solution: 169, Wood: 2272939, Soil:-2605075, Perc_R0:17515
809,1
810,19
811,2
813,500600
814,500
815,19
817,34
818,500
837,21
838,500
839,1
840,34
841,35
842,34
843,34
844,2
845,1
857,28
858,1
859,500
860,35
861,19
862,1
863,1
867,1
868,2
869,1
870,1
871,1
872,1
873,1
874,2
875,19308
876,34
877,1
878,1
879,20
881,34
882,19
896,28
898,36
906,35
907,1
908,34
909,1
910,1
911,35
912,1
913,19
914,19
915,19
916,34
917,19
918,19
919,49
920,21
921,34
922,304
923,19
924,34
925,500
926,19
927,19
928,500
929,500
931,500
932,2
933,1
934,20
935,19
937,34
938,34
939,2
940,1
942,34
943,34
944,40
945,20
946,35
947,34
948,19
949,19
950,1
951,1
953,500
954,1
955,1
956,1602
957,2309
958,1
959,500
960,500
961,500
962,2
964,500
965,34
966,308
967,1
968,1
984,19
985,34
986,35700
987,35
988,1
989,34
990,20
991,19
992,34
993,34
995,19
996,19
997,34
998,20
999,34
1000,19
1001,19
1002,34
1003,19
1004,34
1005,34
1006,34
1007,34
1008,2
1009,21
1010,1
1011,1
1012,34
1013,34
1014,2
1015,1
1016,500
1018,20
1019,19
1020,36
1021,19
1022,19
1023,19
1024,20
1025,36
1026,19
1027,19
1028,19
1029,21
1030,36
1057,19
1058,1
1059,19
1060,19
1061,19
1062,36
1063,34
1064,34
1065,34
1066,500
1067,1
1068,1
1069,34
1070,1
1071,1
1072,1
1073,1
1074,3
1075,1
1076,1
1077,19
1078,1
1079,2
1080,1
1081,1
1082,19
1083,1
1084,35
1085,19
1086,1
1087,1
1088,1
1089,1
1091,19
1092,21
1093,1
1094,19
1095,34
1096,34
1097,21
1099,19
1100,21
1101,20
1102,46
1103,19
1104,34
1105,1
1109,19
1112,1
1113,2
1118,19
1119,19
1120,19
1121,1
1122,34
1123,34
1124,1
1125,1
1126,1
1127,1
1128,19
1129,25
1130,19
1131,1
1132,19
1133,2
1134,1
1135,1
1136,1
1137,1
1138,1
1139,34
1140,1
1141,1
1142,20
1143,2
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,19
1151,1
1152,2
1153,1
1154,1
1155,19
1156,19
1157,1
1158,19
1159,34
1160,34
1161,19
1162,3
1163,34
1164,19
1165,500
1166,34
1167,2
1168,34
1169,35
1170,2
1173,34
1174,36
1175,21
1176,19
1177,25
1178,20
1179,19
1182,34
1183,19
1184,34
1185,2
1186,2
1189,1
1190,1
1191,1
1192,1
1193,21
1194,1
1195,34
1196,34
1197,1
1199,2
1200,2
1201,1
1202,3
1203,19
1204,2
1212,3
1213,1
1215,1
1216,10
1218,1
1219,1
1221,35
1222,19
1223,2700
1224,20700
1225,34
1226,34
1227,2
1228,19
1229,34
1230,36700
1232,34
1233,34
1234,35
1235,35308
1236,35
1237,1
1238,34
1239,2
1240,1
1242,19
1243,34
1244,35700
1245,500
1250,500
1251,1
1252,500
1253,35
1254,1
1255,1
1256,19
1258,1
1259,2
1264,19
1265,37
1266,35
1267,34
1268,35
1269,35
1270,500
1271,1
1282,19
1287,1
1288,34
1289,34
1290,19
1291,36
1292,1
1293,35
1294,19
1297,2312
1303,34
1304,44
1306,34
1314,19
1315,28
1318,500
1319,20
1320,34
1321,1
1322,19
1323,19
1324,19
1326,1
1328,1
1329,34
1330,19
1331,35
1333,34
1335,500
1337,19
1338,20
1339,19
1340,19
1341,20
1343,19
1344,19
1351,500
1353,2
1354,19
1355,19
1357,19
1358,34
1359,34
1360,19
1361,34
1362,1
1363,2
1364,1
1366,34
1369,34
1370,500
1371,34
1412,1
1413,1
1414,19
1415,1
1416,1
1420,500
1436,19
1437,1
1439,500
1440,19
1441,500
1442,500
1443,1
1444,1
1445,19
1446,1
1449,19
1450,20
1452,21
1453,21
1454,21
1456,19
1457,19
1458,2
1459,500
1461,21
1462,19
1463,19
1464,34
1466,35
1467,19
1469,36
1470,21
1473,19
1474,35
1476,19
1479,19
1480,19
1481,2
1482,1
1483,1
1484,500
1485,19
1486,1
1487,500
1488,1
1490,1
1493,1
1494,1
1495,1
1496,2
1497,1
1504,1
1506,1
1508,500
1509,19
1510,34
1511,19
1512,19
1513,34
1514,34
1515,1
1518,2
1519,3
1520,19
1521,19
1522,1
1523,19
1525,19
1526,19
1527,34
1528,36
1530,1
1532,34
1533,20
1534,3
1536,1
1537,19
1557,802
1558,802
1559,802
1560,802
1561,800
1562,800
1563,802
1564,802
1565,800
1566,801
1572,802
1580,802
1581,802
1582,802
1583,802
1584,802
1593,1
1594,500
1595,19
1596,21
1597,20
1598,21
1599,21
1600,19
1611,21
1612,35
1613,21
1614,20
1615,21
1616,20700
1618,34
1620,3
Pareto Solution: 170, Wood: 2274225, Soil:-2605672, Perc_R0:17512
809,1
810,19
811,2
813,500600
814,500
815,19
817,34
818,500
837,21
838,500
839,1
840,34
841,35
842,34
843,34
844,2
845,1
857,28
858,1
859,500
860,35
861,19
862,1
863,1
867,1
868,2
869,1
870,1
871,1
872,1
873,1
874,2
875,19308
876,34
877,1
878,1
879,20
881,34
882,19
896,28
898,36
906,35
907,1
908,34
909,1
910,1
911,35
912,1
913,19
914,19
915,19
916,34
917,19
918,19
919,49
920,21
921,34
922,304
923,19
924,34
925,500
926,19
927,19
928,500
929,500
931,500
932,2
933,1
934,20
935,19
937,34
938,34
939,2
940,1
942,34
943,34
944,40
945,20
946,35
947,34
948,19
949,19
950,1
951,1
953,500
954,1
955,1
956,1602
957,503601
958,1
959,500
960,500
961,500
962,2
964,500
965,34
966,308
967,1
968,1
984,19
985,34
986,35700
987,35
988,1
989,34
990,20
991,19
992,34
993,34
995,19
996,19
997,34
998,20
999,34
1000,19
1001,19
1002,34
1003,19
1004,34
1005,34
1006,34
1007,34
1008,2
1009,21
1010,1
1011,1
1012,34
1013,34
1014,2
1015,1
1016,500
1018,20
1019,19
1020,36
1021,19
1022,19
1023,19
1024,20
1025,36
1026,19
1027,19
1028,19
1029,21
1030,36
1057,19
1058,1
1059,19
1060,19
1061,19
1062,36
1063,34
1064,34
1065,34
1066,500
1067,1
1068,1
1069,34
1070,1
1071,1
1072,1
1073,1
1074,3
1075,1
1076,1
1077,19
1078,1
1079,2
1080,1
1081,1
1082,19
1083,1
1084,35
1085,19
1086,1
1087,1
1088,1
1089,1
1091,19
1092,21
1093,1
1094,19
1095,34
1096,34
1097,21
1099,19
1100,21
1101,20
1102,46
1103,19
1104,34
1105,1
1109,19
1112,1
1113,2
1118,19
1119,19
1120,19
1121,1
1122,34
1123,34
1124,1
1125,1
1126,1
1127,1
1128,19
1129,25
1130,19
1131,1
1132,19
1133,2
1134,1
1135,1
1136,1
1137,1
1138,1
1139,34
1140,1
1141,1
1142,20
1143,2
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,19
1151,1
1152,2
1153,1
1154,1
1155,19
1156,19
1157,1
1158,19
1159,34
1160,34
1161,19
1162,3
1163,34
1164,19
1165,500
1166,34
1167,2
1168,34
1169,35
1170,2
1173,34
1174,36
1175,21
1176,19
1177,25
1178,20
1179,19
1182,34
1183,19
1184,34
1185,2
1186,2
1189,1
1190,1
1191,1
1192,1
1193,21
1194,1
1195,34
1196,34
1197,1
1199,2
1200,2
1201,1
1202,3
1203,19
1204,2
1212,3
1213,1
1215,1
1216,10
1218,1
1219,1
1221,35
1222,19
1223,2700
1224,20700
1225,34
1226,34
1227,2
1228,19
1229,34
1230,36700
1232,34
1233,34
1234,35
1235,35308
1236,35
1237,1
1238,34
1239,2
1240,1
1242,19
1243,34
1244,35700
1245,500
1250,500
1251,1
1252,500
1253,35
1254,1
1255,1
1256,19
1258,1
1259,2
1264,19
1265,37
1266,35
1267,34
1268,35
1269,35
1270,500
1271,1
1282,19
1287,1
1288,34
1289,34
1290,19
1291,36
1292,1
1293,35
1294,19
1297,2312
1303,34
1304,44
1306,34
1314,19
1315,28
1318,500
1319,20
1320,34
1321,1
1322,19
1323,19
1324,19
1326,1
1328,1
1329,34
1330,19
1331,35
1333,34
1335,500
1337,19
1338,20
1339,19
1340,19
1341,20
1343,19
1344,19
1351,500
1353,2
1354,19
1355,19
1357,19
1358,34
1359,34
1360,19
1361,34
1362,1
1363,2
1364,1
1366,34
1369,34
1370,500
1371,34
1412,1
1413,1
1414,19
1415,1
1416,1
1420,500
1436,19
1437,1
1439,500
1440,19
1441,500
1442,500
1443,1
1444,1
1445,19
1446,1
1449,19
1450,20
1452,21
1453,21
1454,21
1456,19
1457,19
1458,2
1459,500
1461,21
1462,19
1463,19
1464,34
1466,35
1467,19
1469,36
1470,21
1473,19
1474,35
1476,19
1479,19
1480,19
1481,2
1482,1
1483,1
1484,500
1485,19
1486,1
1487,500
1488,1
1490,1
1493,1
1494,1
1495,1
1496,2
1497,1
1504,1
1506,1
1508,500
1509,19
1510,34
1511,19
1512,19
1513,34
1514,34
1515,1
1518,2
1519,3
1520,19
1521,19
1522,1
1523,19
1525,19
1526,19
1527,34
1528,36
1530,1
1532,34
1533,20
1534,3
1536,1
1537,19
1557,802
1558,802
1559,802
1560,802
1561,800
1562,800
1563,802
1564,802
1565,800
1566,801
1572,802
1580,802
1581,802
1582,802
1583,802
1584,802
1593,1
1594,500
1595,19
1596,21
1597,20
1598,21
1599,21
1600,19
1611,21
1612,35
1613,21
1614,20
1615,21
1616,20700
1618,34
1620,3
Pareto Solution: 171, Wood: 2273696, Soil:-2605726, Perc_R0:17513
809,1
810,19
811,2
813,500600
814,500
815,19
817,34
818,500
837,21
838,500
839,1
840,34
841,35
842,34
843,34
844,2
845,1
857,28
858,1
859,500
860,35
861,19
862,1
863,1
867,1
868,2
869,1
870,1
871,1
872,1
873,1
874,2
875,19308
876,34
877,1
878,1
879,20
881,34
882,19
896,28
898,36
906,35
907,1
908,34
909,1
910,1
911,35
912,1
913,19
914,19
915,19
916,34
917,19
918,19
919,49
920,21
921,34
922,304
923,19
924,34
925,500
926,19
927,19
928,500
929,500
931,500
932,2
933,1
934,20
935,19
937,34
938,34
939,2
940,1
942,34
943,34
944,40
945,20
946,35
947,34
948,19
949,19
950,1
951,1
953,500
954,1
955,1
956,1602
957,501601
958,1
959,500
960,500
961,500
962,2
964,500
965,34
966,308
967,1
968,1
984,19
985,34
986,35700
987,35
988,1
989,34
990,20
991,19
992,34
993,34
995,19
996,19
997,34
998,20
999,34
1000,19
1001,19
1002,34
1003,19
1004,34
1005,34
1006,34
1007,34
1008,2
1009,21
1010,1
1011,1
1012,34
1013,34
1014,2
1015,1
1016,500
1018,20
1019,19
1020,36
1021,19
1022,19
1023,19
1024,20
1025,36
1026,19
1027,19
1028,19
1029,21
1030,36
1057,19
1058,1
1059,19
1060,19
1061,19
1062,36
1063,34
1064,34
1065,34
1066,500
1067,1
1068,1
1069,34
1070,1
1071,1
1072,1
1073,1
1074,3
1075,1
1076,1
1077,19
1078,1
1079,2
1080,1
1081,1
1082,19
1083,1
1084,35
1085,19
1086,1
1087,1
1088,1
1089,1
1091,19
1092,21
1093,1
1094,19
1095,34
1096,34
1097,21
1099,19
1100,21
1101,20
1102,46
1103,19
1104,34
1105,1
1109,19
1112,1
1113,2
1118,19
1119,19
1120,19
1121,1
1122,34
1123,34
1124,1
1125,1
1126,1
1127,1
1128,19
1129,25
1130,19
1131,1
1132,19
1133,2
1134,1
1135,1
1136,1
1137,1
1138,1
1139,34
1140,1
1141,1
1142,20
1143,2
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,19
1151,1
1152,2
1153,1
1154,1
1155,19
1156,19
1157,1
1158,19
1159,34
1160,34
1161,19
1162,3
1163,34
1164,19
1165,500
1166,34
1167,2
1168,34
1169,35
1170,2
1173,34
1174,36
1175,21
1176,19
1177,25
1178,20
1179,19
1182,34
1183,19
1184,34
1185,2
1186,2
1189,1
1190,1
1191,1
1192,1
1193,21
1194,1
1195,34
1196,34
1197,1
1199,2
1200,2
1201,1
1202,3
1203,19
1204,2
1212,3
1213,1
1215,1
1216,10
1218,1
1219,1
1221,35
1222,19
1223,2700
1224,20700
1225,34
1226,34
1227,2
1228,19
1229,34
1230,36700
1232,34
1233,34
1234,35
1235,35308
1236,35
1237,1
1238,34
1239,2
1240,1
1242,19
1243,34
1244,35700
1245,500
1250,500
1251,1
1252,500
1253,35
1254,1
1255,1
1256,19
1258,1
1259,2
1264,19
1265,37
1266,35
1267,34
1268,35
1269,35
1270,500
1271,1
1282,19
1287,1
1288,34
1289,34
1290,19
1291,36
1292,1
1293,35
1294,19
1297,2312
1303,34
1304,44
1306,34
1314,19
1315,28
1318,500
1319,20
1320,34
1321,1
1322,19
1323,19
1324,19
1326,1
1328,1
1329,34
1330,19
1331,35
1333,34
1335,500
1337,19
1338,20
1339,19
1340,19
1341,20
1343,19
1344,19
1351,500
1353,2
1354,19
1355,19
1357,19
1358,34
1359,34
1360,19
1361,34
1362,1
1363,2
1364,1
1366,34
1369,34
1370,500
1371,34
1412,1
1413,1
1414,19
1415,1
1416,1
1420,500
1436,19
1437,1
1439,500
1440,19
1441,500
1442,500
1443,1
1444,1
1445,19
1446,1
1449,19
1450,20
1452,21
1453,21
1454,21
1456,19
1457,19
1458,2
1459,500
1461,21
1462,19
1463,19
1464,34
1466,35
1467,19
1469,36
1470,21
1473,19
1474,35
1476,19
1479,19
1480,19
1481,2
1482,1
1483,1
1484,500
1485,19
1486,1
1487,500
1488,1
1490,1
1493,1
1494,1
1495,1
1496,2
1497,1
1504,1
1506,1
1508,500
1509,19
1510,34
1511,19
1512,19
1513,34
1514,34
1515,1
1518,2
1519,3
1520,19
1521,19
1522,1
1523,19
1525,19
1526,19
1527,34
1528,36
1530,1
1532,34
1533,20
1534,3
1536,1
1537,19
1557,802
1558,802
1559,802
1560,802
1561,800
1562,800
1563,802
1564,802
1565,800
1566,801
1572,802
1580,802
1581,802
1582,802
1583,802
1584,802
1593,1
1594,500
1595,19
1596,21
1597,20
1598,21
1599,21
1600,19
1611,21
1612,35
1613,21
1614,20
1615,21
1616,20700
1618,34
1620,3
Pareto Solution: 172, Wood: 2273219, Soil:-2605202, Perc_R0:17514
809,1
810,19
811,2
813,500600
814,500
815,19
817,34
818,500
837,21
838,500
839,1
840,34
841,35
842,34
843,34
844,2
845,1
857,28
858,1
859,500
860,35
861,19
862,1
863,1
867,1
868,2
869,1
870,1
871,1
872,1
873,1
874,2
875,19308
876,34
877,1
878,1
879,20
881,34
882,19
896,28
898,36
906,35
907,1
908,34
909,1
910,1
911,35
912,1
913,19
914,19
915,19
916,34
917,19
918,19
919,49
920,21
921,34
922,304
923,19
924,34
925,500
926,19
927,19
928,500
929,500
931,500
932,2
933,1
934,20
935,19
937,34
938,34
939,2
940,1
942,34
943,34
944,40
945,20
946,35
947,34
948,19
949,19
950,1
951,1
953,500
954,1
955,1
956,1602
957,3308
958,1
959,500
960,500
961,500
962,2
964,500
965,34
966,308
967,1
968,1
984,19
985,34
986,35700
987,35
988,1
989,34
990,20
991,19
992,34
993,34
995,19
996,19
997,34
998,20
999,34
1000,19
1001,19
1002,34
1003,19
1004,34
1005,34
1006,34
1007,34
1008,2
1009,21
1010,1
1011,1
1012,34
1013,34
1014,2
1015,1
1016,500
1018,20
1019,19
1020,36
1021,19
1022,19
1023,19
1024,20
1025,36
1026,19
1027,19
1028,19
1029,21
1030,36
1057,19
1058,1
1059,19
1060,19
1061,19
1062,36
1063,34
1064,34
1065,34
1066,500
1067,1
1068,1
1069,34
1070,1
1071,1
1072,1
1073,1
1074,3
1075,1
1076,1
1077,19
1078,1
1079,2
1080,1
1081,1
1082,19
1083,1
1084,35
1085,19
1086,1
1087,1
1088,1
1089,1
1091,19
1092,21
1093,1
1094,19
1095,34
1096,34
1097,21
1099,19
1100,21
1101,20
1102,46
1103,19
1104,34
1105,1
1109,19
1112,1
1113,2
1118,19
1119,19
1120,19
1121,1
1122,34
1123,34
1124,1
1125,1
1126,1
1127,1
1128,19
1129,25
1130,19
1131,1
1132,19
1133,2
1134,1
1135,1
1136,1
1137,1
1138,1
1139,34
1140,1
1141,1
1142,20
1143,2
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,19
1151,1
1152,2
1153,1
1154,1
1155,19
1156,19
1157,1
1158,19
1159,34
1160,34
1161,19
1162,3
1163,34
1164,19
1165,500
1166,34
1167,2
1168,34
1169,35
1170,2
1173,34
1174,36
1175,21
1176,19
1177,25
1178,20
1179,19
1182,34
1183,19
1184,34
1185,2
1186,2
1189,1
1190,1
1191,1
1192,1
1193,21
1194,1
1195,34
1196,34
1197,1
1199,2
1200,2
1201,1
1202,3
1203,19
1204,2
1212,3
1213,1
1215,1
1216,10
1218,1
1219,1
1221,35
1222,19
1223,2700
1224,20700
1225,34
1226,34
1227,2
1228,19
1229,34
1230,36700
1232,34
1233,34
1234,35
1235,35308
1236,35
1237,1
1238,34
1239,2
1240,1
1242,19
1243,34
1244,35700
1245,500
1250,500
1251,1
1252,500
1253,35
1254,1
1255,1
1256,19
1258,1
1259,2
1264,19
1265,37
1266,35
1267,34
1268,35
1269,35
1270,500
1271,1
1282,19
1287,1
1288,34
1289,34
1290,19
1291,36
1292,1
1293,35
1294,19
1297,2312
1303,34
1304,44
1306,34
1314,19
1315,28
1318,500
1319,20
1320,34
1321,1
1322,19
1323,19
1324,19
1326,1
1328,1
1329,34
1330,19
1331,35
1333,34
1335,500
1337,19
1338,20
1339,19
1340,19
1341,20
1343,19
1344,19
1351,500
1353,2
1354,19
1355,19
1357,19
1358,34
1359,34
1360,19
1361,34
1362,1
1363,2
1364,1
1366,34
1369,34
1370,500
1371,34
1412,1
1413,1
1414,19
1415,1
1416,1
1420,500
1436,19
1437,1
1439,500
1440,19
1441,500
1442,500
1443,1
1444,1
1445,19
1446,1
1449,19
1450,20
1452,21
1453,21
1454,21
1456,19
1457,19
1458,2
1459,500
1461,21
1462,19
1463,19
1464,34
1466,35
1467,19
1469,36
1470,21
1473,19
1474,35
1476,19
1479,19
1480,19
1481,2
1482,1
1483,1
1484,500
1485,19
1486,1
1487,500
1488,1
1490,1
1493,1
1494,1
1495,1
1496,2
1497,1
1504,1
1506,1
1508,500
1509,19
1510,34
1511,19
1512,19
1513,34
1514,34
1515,1
1518,2
1519,3
1520,19
1521,19
1522,1
1523,19
1525,19
1526,19
1527,34
1528,36
1530,1
